Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.350963646,-6.077539444,-5.336303234,13.16614246,15.45185831
1.355729635,-2.453687668,-4.237878799,13.98214054,14.81487273
1.360496406,-0.056032181,-3.319892883,13.55677223,13.9574676
1.365262448,3.268436432,-2.369962454,11.69874763,12.37578664
1.370027656,4.996343613,-1.191901565,10.28859138,11.49953006
1.374793646,2.405471802,-0.276860595,7.785853386,8.153677656
1.379560416,1.130649567,0.434812188,1.734940171,2.115997987
1.384326406,3.702857971,1.919916868,-4.582998753,6.19686336
1.389091614,6.275835037,3.402265549,-7.894824505,10.64376673
1.393857604,6.232790947,3.8600564,-7.162583351,10.24940577
1.398624375,5.500463486,4.099299431,-5.161090851,8.584649856
1.403390416,5.953415871,4.56921196,-4.84469986,8.9326354
1.408155625,6.886271477,4.904959679,-5.687509537,10.18955981
1.412921614,7.173500061,4.88467598,-5.863803864,10.4739371
1.417688385,6.718204498,4.714231491,-4.437558651,9.330068436
1.422454375,6.280907631,4.594671249,-2.250103474,8.100849968
1.427219583,6.36011982,4.533565044,-0.95072341,7.868177116
1.431985573,6.821324348,4.35424757,-1.024652004,8.157196179
1.436752344,7.302279472,3.891429901,-1.911709785,8.492416998
1.441518333,7.283612251,3.253437757,-3.151153803,8.577041154
1.446283594,6.655168533,2.817388773,-4.498443604,8.51263429
1.451049583,5.656555176,2.877893448,-5.472757339,8.380331739
1.455816354,4.405753136,3.241851568,-5.646893501,7.861785325
1.460582344,2.998677254,3.45244503,-5.132529736,6.874176565
1.465347552,1.801129341,3.391992807,-4.55194664,5.955661199
1.470113541,1.156598091,3.232913733,-4.356958389,5.547299952
1.474880312,1.26685524,3.205188513,-4.472159386,5.646092912
1.479646302,2.15598011,3.458210707,-4.709111214,6.227615912
1.48441151,3.370042801,3.826668978,-4.996840477,7.139257573
1.489177552,4.178404808,3.844143152,-4.412154198,7.190522094
1.493944323,4.89956665,3.511279345,-3.051583529,6.756256214
1.498710312,5.492891312,2.754438877,-2.303901196,6.56252613
1.503475521,4.499957085,1.725639701,-2.206930637,5.300753624
1.50824151,1.924331665,1.120871067,-1.851904154,2.896368986
1.513008281,-0.627212524,0.806509376,-1.426322222,1.75449366
1.517774271,-2.307368279,0.258714885,-0.544469595,2.384812132
1.522539479,-3.298732758,-0.732589304,0.878784657,3.491502165
1.527305521,-3.780204773,-1.855212331,1.326430798,4.414881604
1.532072291,-3.860187531,-2.487808466,0.741275311,4.651852085
1.536838281,-3.54727602,-2.611189604,-0.41887331,4.424582823
