"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.356626458E0,-2.546722033E0,-6.729034245E-1,1.011236186E0,2.821558214E0
1.366569458E0,-2.246420147E0,-6.333350238E-1,6.024929712E-1,2.410500883E0
1.376512458E0,-1.712755299E0,-3.837764445E-1,7.017185032E-2,1.756627212E0
1.386455458E0,-1.120770323E0,-1.176532879E-1,-4.071919119E-1,1.198237733E0
1.396398458E0,-4.916379851E-1,1.350709739E-1,-8.730606329E-1,1.011032613E0
1.406340458E0,-4.200990558E-2,3.419396165E-1,-1.231094418E0,1.278390003E0
1.416283458E0,1.503050172E-1,5.138933650E-1,-1.358331585E0,1.460048863E0
1.426226458E0,3.585313833E-1,7.390968293E-1,-1.342034225E0,1.573488080E0
1.436169458E0,6.097382927E-1,9.617029604E-1,-1.259856287E0,1.698202354E0
1.446112458E0,9.850149322E-1,1.212703755E0,-1.286607299E0,2.023922715E0
1.456055458E0,1.356895509E0,1.377953086E0,-1.235379843E0,2.294794868E0
1.465998458E0,1.614826716E0,1.446505550E0,-1.073602588E0,2.419228420E0
1.475941458E0,1.901725030E0,1.586786101E0,-6.807258296E-1,2.568625289E0
1.485884458E0,2.155966060E0,1.628625268E0,-2.352089639E-1,2.712182363E0
1.495827458E0,2.390982029E0,1.632601082E0,1.079430727E-1,2.897211256E0
1.505770458E0,2.492120733E0,1.631355041E0,3.656877905E-1,3.000951945E0
1.515713458E0,2.587445551E0,1.670711480E0,4.975437460E-1,3.119887996E0
1.525656458E0,2.652304037E0,1.721413564E0,5.264195627E-1,3.205479514E0
1.535598458E0,2.687383822E0,1.784138985E0,3.625191844E-1,3.246013537E0
1.545541458E0,2.625467656E0,1.839063343E0,1.298304800E-1,3.208128792E0
1.555484458E0,2.464427150E0,1.898561686E0,-6.227869391E-2,3.111561713E0
1.565427458E0,2.380876286E0,1.999360960E0,-2.497123611E-1,3.119033889E0
1.575370458E0,2.350529237E0,2.055752969E0,-4.625954497E-1,3.156755061E0
1.585313458E0,2.284011896E0,1.961725356E0,-7.325151303E-1,3.098653761E0
1.595256458E0,2.169181352E0,1.795888965E0,-9.188863584E-1,2.962248648E0
1.605199458E0,1.930046604E0,1.560028658E0,-9.918528123E-1,2.672553331E0
1.615142458E0,1.595329176E0,1.299256288E0,-9.842455117E-1,2.280763317E0
1.625085458E0,1.307093604E0,1.105724560E0,-1.039945357E0,2.003149230E0
1.635028458E0,1.128841819E0,9.947128317E-1,-1.074547644E0,1.848888885E0
