"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.673361625E0,5.279303370E-1,7.315410572E-1,1.352406017E0,1.625689021E0
2.683308625E0,6.865644206E-1,7.883461726E-1,1.775974810E0,2.060812199E0
2.693254625E0,6.264320934E-1,5.842520338E-1,1.929771785E0,2.111347140E0
2.703201625E0,4.668433422E-1,4.452742428E-1,2.023700434E0,2.124046916E0
2.713148625E0,2.806758530E-1,2.391756785E-1,2.030453821E0,2.063668254E0
2.723095333E0,1.615656582E-1,-5.578594565E-2,1.923070729E0,1.930651849E0
2.733042333E0,1.130236819E-1,-2.906241596E-1,1.832089223E0,1.858436891E0
2.742988333E0,-2.594014898E-2,-5.403271651E-1,1.789222262E0,1.869209095E0
2.752935333E0,-2.449910268E-3,-5.844695503E-1,1.821160631E0,1.912651746E0
2.762882333E0,9.506553043E-2,-6.312554616E-1,1.843360608E0,1.950768886E0
2.772828333E0,2.313234526E-1,-8.546939439E-1,1.665918517E0,1.886609865E0
2.782775333E0,3.321730122E-1,-1.084076121E0,1.524049863E0,1.899549402E0
2.792721333E0,3.085591780E-1,-1.376138111E0,1.488695258E0,2.050653173E0
2.802668333E0,3.961748075E-1,-1.699863358E0,1.346543306E0,2.204465647E0
2.812615333E0,5.288134859E-1,-1.951833329E0,1.187344674E0,2.345012670E0
2.822561333E0,6.206652769E-1,-2.109220494E0,1.064655764E0,2.442852507E0
2.832508333E0,6.307691925E-1,-2.262871873E0,9.645914850E-1,2.539467586E0
2.842454333E0,5.610392455E-1,-2.512284856E0,8.930414459E-1,2.724676726E0
2.852401333E0,4.070065552E-1,-2.846682442E0,8.498191202E-1,2.998574294E0
2.862348333E0,1.952238395E-1,-3.157917452E0,7.657762125E-1,3.255298479E0
2.872294333E0,1.245808132E-1,-3.311867039E0,6.526770285E-1,3.377864853E0
2.882241333E0,7.017367758E-2,-3.388886563E0,4.948858210E-1,3.425549366E0
2.892187333E0,1.083346535E-2,-3.518090149E0,4.685926464E-1,3.549176626E0
2.902134333E0,-5.307444558E-3,-3.615519379E0,5.299816865E-1,3.654160525E0
2.912081333E0,4.676540952E-2,-3.636655310E0,6.008581263E-1,3.686255462E0
2.922027333E0,1.135683135E-1,-3.761965234E0,6.630511585E-1,3.821638003E0
2.931974333E0,2.620491456E-1,-3.926607624E0,6.025397855E-1,3.981202253E0
2.941920333E0,2.686805459E-1,-3.974782249E0,4.726778036E-1,4.011796041E0
2.951867333E0,2.640270394E-1,-3.941868857E0,4.075480074E-1,3.971666620E0
2.961814333E0,3.885381246E-1,-3.906606054E0,5.034932148E-1,3.958034632E0
2.971760333E0,3.316014103E-1,-4.051234009E0,6.232038456E-1,4.112279116E0
2.981707333E0,4.688794523E-2,-4.421773819E0,7.222129941E-1,4.480610873E0
