"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.749744167E-1,9.249020469E-1,-1.529115890E0,1.314775676E-1,1.791905565E0
9.849204167E-1,6.717129314E-1,-1.394147535E0,1.658257203E-1,1.556388056E0
9.948674167E-1,4.792781407E-1,-1.302083709E0,2.964234281E-1,1.418801033E0
1.004813417E0,5.402178222E-1,-1.007824920E0,6.215717416E-1,1.301498289E0
1.014760417E0,5.598960418E-1,-5.194906121E-1,1.088545732E0,1.329769110E0
1.024706417E0,1.053744274E-1,7.328139961E-2,1.387908994E0,1.393831163E0
1.034653417E0,-3.273181860E0,3.699828043E0,-5.878729221E-1,4.974740356E0
1.044599417E0,-1.038995725E1,1.088845110E1,-1.585324005E0,1.513350030E1
1.054545417E0,-1.527844472E1,1.278613804E1,-7.557257259E-1,1.993708405E1
1.064492417E0,-1.608536165E1,9.235157306E0,-3.636431654E-1,1.855152894E1
1.074438417E0,-1.412988550E1,1.171146424E0,1.952237664E-1,1.417968126E1
1.084385417E0,-1.374394120E1,-4.396330245E0,-2.062160933E-1,1.443142974E1
1.094331417E0,-1.029521950E1,-1.503425564E0,-4.567786396E-1,1.041443612E1
1.104278417E0,-6.638278441E0,1.965908162E0,1.443435178E0,7.072131269E0
1.114224417E0,-6.068891199E0,3.189105331E0,3.981830191E0,7.928228356E0
1.124171417E0,-5.695315515E0,3.989635931E0,4.797358899E0,8.447985919E0
1.134117417E0,-5.337087602E0,3.612412754E0,4.051027895E0,7.612151928E0
1.144064417E0,-5.303873663E0,1.898527188E0,2.678347535E0,6.237710063E0
1.154010417E0,-4.341487455E0,6.713948429E-1,1.434847080E0,4.621479255E0
1.163957417E0,-3.030152282E0,4.597841084E-1,6.271653342E-1,3.128347908E0
1.173903417E0,-2.191885505E0,3.701954091E-1,1.049642453E-1,2.225404278E0
1.183850417E0,-1.542589629E0,2.094478494E-1,-1.294914146E-1,1.562120095E0
1.193796417E0,-1.111248132E0,-3.348349571E-2,-1.317442006E-1,1.119531192E0
1.203743417E0,-6.438810620E-1,-2.185157114E-1,3.509601161E-2,6.808551007E-1
1.213689417E0,-5.431735897E-1,-4.827350146E-1,3.586746401E-1,8.103814782E-1
1.223635417E0,-7.859885752E-1,-7.825398874E-1,5.957178390E-1,1.258978340E0
1.233582417E0,-7.482772502E-1,-1.045338317E0,6.326900759E-1,1.432811143E0
1.243528417E0,-6.606374279E-1,-1.126816344E0,6.545979850E-1,1.461045997E0
1.253475417E0,-7.798264870E-1,-1.162431734E0,5.560519360E-1,1.506177494E0
1.263421417E0,-7.491946784E-1,-1.331678222E0,3.850885597E-1,1.575738795E0
1.273368417E0,-4.040788543E-1,-1.487580779E0,2.475143927E-1,1.561230178E0
1.283314417E0,-1.016070664E-2,-1.485375794E0,2.200229774E-1,1.501617328E0
1.293261417E0,1.176249290E-1,-1.455067921E0,1.202123219E-1,1.464755707E0
1.303207417E0,3.494705379E-2,-1.512473545E0,-4.132168829E-2,1.513441444E0
1.313154667E0,-5.689662427E-2,-1.626192534E0,-1.739499879E-1,1.636458976E0
1.323100667E0,1.441291881E-1,-1.675942984E0,-3.448067987E-1,1.717105074E0
1.333047667E0,4.799514475E-1,-1.702336730E0,-5.659993654E-1,1.857056547E0
1.342993667E0,6.670795977E-1,-1.751527601E0,-7.882505706E-1,2.033269065E0
1.352940667E0,7.979902777E-1,-1.765663830E0,-1.035329930E0,2.196876262E0
1.362886667E0,8.880818376E-1,-1.815551105E0,-1.186207098E0,2.343502175E0
1.372833667E0,1.105272424E0,-1.891704656E0,-1.220503503E0,2.507947854E0
1.382779667E0,1.460480981E0,-2.013465321E0,-1.237498873E0,2.778209991E0
1.392725667E0,1.893030366E0,-2.169550311E0,-1.295695188E0,3.157425936E0
1.402672667E0,2.363665007E0,-2.321090845E0,-1.304959370E0,3.560518773E0
1.412618667E0,2.853605838E0,-2.485277152E0,-1.326402279E0,4.009864312E0
1.422565667E0,3.260735184E0,-2.695369365E0,-1.309644451E0,4.428609098E0
1.432511667E0,3.640624400E0,-2.912775275E0,-1.270176623E0,4.832365308E0
1.442458667E0,4.042622815E0,-3.084585766E0,-1.240552874E0,5.234160869E0
1.452404667E0,4.400827339E0,-3.195841323E0,-1.231804855E0,5.576560430E0
1.462351667E0,4.775115214E0,-3.287036837E0,-1.261405946E0,5.932746534E0
1.472297667E0,5.117151602E0,-3.411732804E0,-1.412714345E0,6.310382165E0
1.482244667E0,5.324708462E0,-3.588757843E0,-1.432571928E0,6.579055053E0
1.492190667E0,5.517229207E0,-3.711484467E0,-1.401021522E0,6.795424665E0
1.502137667E0,5.874004671E0,-3.814621165E0,-1.420923836E0,7.146627880E0
1.512083667E0,6.187255801E0,-3.949893576E0,-1.467371924E0,7.485784793E0
1.522030667E0,6.387195493E0,-4.073770348E0,-1.449307829E0,7.713129345E0
1.531976667E0,6.579982871E0,-4.161479752E0,-1.458613526E0,7.920962172E0
1.541923667E0,6.789392713E0,-4.275099338E0,-1.588674459E0,8.179010595E0
1.551869667E0,6.903203503E0,-4.357543325E0,-1.713290466E0,8.341328830E0
1.561816667E0,6.879759677E0,-4.392833610E0,-1.785607075E0,8.355625229E0
1.571762667E0,6.707802420E0,-4.363534382E0,-1.877139973E0,8.219409960E0
1.581708667E0,6.464990943E0,-4.246567850E0,-1.826091295E0,7.947581759E0
1.591655667E0,5.900399002E0,-4.070367853E0,-1.698549635E0,7.366659603E0
1.601601667E0,4.883334604E0,-3.855677390E0,-1.628566504E0,6.431596524E0
1.611548667E0,3.386010318E0,-3.587145765E0,-1.562611080E0,5.174401801E0
1.621494667E0,1.820940483E0,-3.357249033E0,-1.535591682E0,4.116428929E0
1.631441667E0,3.508507732E-1,-3.146952753E0,-1.459311976E0,3.486545473E0
1.641387667E0,-8.131874835E-1,-2.871907915E0,-1.393786762E0,3.294202558E0
1.651334667E0,-1.564778936E0,-2.612813112E0,-1.236223011E0,3.286878885E0
1.661280667E0,-1.764730030E0,-2.330157537E0,-9.742010915E-1,3.081067022E0
1.671227667E0,-1.568894206E0,-2.102226055E0,-6.488661057E-1,2.702186270E0
1.681173667E0,-1.232487810E0,-1.947762498E0,-3.515556550E-1,2.331608099E0
1.691120667E0,-8.596658313E-1,-1.796979178E0,-9.357635424E-2,1.994220660E0
1.701066667E0,-5.434086478E-1,-1.612929879E0,2.007495314E-1,1.713807495E0
1.711013667E0,-5.242905915E-1,-1.396380587E0,4.585784125E-1,1.560465805E0
1.720959667E0,-8.161651781E-1,-1.121473158E0,7.275076479E-1,1.566235940E0
1.730906667E0,-1.176209821E0,-7.133684957E-1,9.556755044E-1,1.675016365E0
1.740852667E0,-1.644888129E0,-2.006150454E-1,1.193333538E0,2.042045123E0
1.750798667E0,-2.199624295E0,5.027295685E-1,1.448756875E0,2.681413907E0
1.760745667E0,-2.911794112E0,1.379461668E0,1.541167440E0,3.571646192E0
1.770691667E0,-3.612871760E0,2.290326889E0,1.547556693E0,4.548996739E0
1.780638667E0,-4.420472814E0,3.188866180E0,1.628223126E0,5.688634103E0
1.790584667E0,-5.279688994E0,3.900315619E0,1.578615348E0,6.751266861E0
1.800531667E0,-6.061221991E0,4.584032300E0,1.545709119E0,7.755061626E0
1.810477667E0,-7.280564675E0,4.980375288E0,1.669225118E0,8.977587231E0
1.820424667E0,-9.176862904E0,6.762600771E0,1.236601911E0,1.146633186E1
1.830370667E0,-1.261987247E1,9.945488173E0,8.278838754E-1,1.608910525E1
1.840317667E0,-1.569966059E1,9.212062558E0,1.036827110E0,1.823229140E1
1.850263667E0,-1.549718905E1,5.339269198E0,1.075594735E0,1.642642895E1
1.860210667E0,-1.291729694E1,3.495892949E0,6.870786832E-1,1.339962331E1
1.870156667E0,-1.000955378E1,5.047234690E0,8.925029173E-1,1.124554606E1
1.880103667E0,-8.721016896E0,5.689082968E0,1.875833413E0,1.058019620E1
1.890049667E0,-8.441101327E0,4.210773534E0,2.351521948E0,9.721751943E0
1.899996667E0,-7.666827648E0,2.670254989E0,2.089056809E0,8.382998643E0
1.909942667E0,-6.260211511E0,1.938719194E0,1.827437325E0,6.803558440E0
1.919888667E0,-5.036178190E0,1.500611883E0,1.884034425E0,5.582518473E0
1.929835667E0,-4.266777581E0,9.930478370E-1,2.244679431E0,4.922410048E0
1.939781667E0,-3.796877497E0,5.876077509E-1,2.206506322E0,4.430601736E0
1.949728667E0,-3.440839951E0,1.115800774E-1,1.762085919E0,3.867399187E0
1.959674667E0,-3.028658026E0,-4.903551060E-1,1.594256796E0,3.457581857E0
1.969621667E0,-2.910290208E0,-8.208789110E-1,1.740917098E0,3.489186671E0
1.979567667E0,-3.008582780E0,-9.732333773E-1,1.793660591E0,3.635377816E0
1.989514667E0,-2.940484937E0,-1.100721974E0,1.509122798E0,3.483603328E0
1.999460667E0,-2.471802244E0,-1.298975329E0,1.080541479E0,2.994113078E0
2.009407667E0,-1.868021679E0,-1.580891815E0,6.668661743E-1,2.536421578E0
2.019353667E0,-1.244826312E0,-1.844462078E0,2.706898320E-1,2.241630185E0
2.029300667E0,-7.597854477E-1,-2.217892751E0,-6.232678726E-2,2.345251972E0
2.039246667E0,-2.550988162E-1,-2.566784999E0,-3.503844577E-1,2.603119265E0
2.049193667E0,3.749421787E-1,-2.778778142E0,-5.371837020E-1,2.854952877E0
2.059139667E0,8.783465159E-1,-3.088984042E0,-6.942878616E-1,3.285627892E0
2.069086667E0,1.390105501E0,-3.520562936E0,-9.413702913E-1,3.900376227E0
2.079032667E0,2.008244635E0,-3.843499394E0,-1.199093484E0,4.499262083E0
2.088979667E0,2.578992231E0,-4.118759410E0,-1.399223503E0,5.056995790E0
2.098925667E0,3.034075179E0,-4.355349450E0,-1.547965559E0,5.529093813E0
2.108872667E0,3.387771499E0,-4.457616667E0,-1.617150254E0,5.827736869E0
2.118818667E0,3.937574077E0,-4.499476299E0,-1.726763474E0,6.223462756E0
2.128764667E0,4.484626710E0,-4.553847803E0,-1.816367376E0,6.644441059E0
2.138711667E0,5.006826337E0,-4.677930397E0,-1.900521819E0,7.110789404E0
2.148657667E0,5.700647006E0,-4.703558743E0,-2.105378289E0,7.684624836E0
2.158604667E0,6.430827416E0,-4.699373306E0,-2.304756209E0,8.291655559E0
2.168550667E0,7.018723435E0,-4.637573499E0,-2.415236279E0,8.752310146E0
2.178497667E0,7.494735906E0,-4.615877405E0,-2.518691651E0,9.155391753E0
2.188443667E0,7.838865597E0,-4.643318388E0,-2.565620234E0,9.465232521E0
2.198390667E0,8.086679952E0,-4.692565393E0,-2.661336815E0,9.720970952E0
2.208336667E0,8.155025132E0,-4.771173606E0,-2.813381964E0,9.858176837E0
2.218283667E0,8.087122586E0,-4.902265842E0,-2.969849946E0,9.912304011E0
2.228229667E0,8.033857960E0,-5.023996686E0,-3.117172884E0,9.974977855E0
2.238176667E0,7.974861892E0,-5.145762028E0,-3.234903647E0,1.002705793E1
2.248122667E0,7.937564843E0,-5.254822540E0,-3.359751642E0,1.009485149E1
2.258069667E0,7.850691590E0,-5.353744565E0,-3.435721006E0,1.010446031E1
2.268015667E0,7.603500549E0,-5.474383149E0,-3.397189025E0,9.966091748E0
2.277962667E0,7.258922961E0,-5.604545093E0,-3.303380975E0,9.747574781E0
2.287908667E0,6.733474036E0,-5.599883108E0,-3.190845462E0,9.320936551E0
2.297855667E0,5.955626539E0,-5.512757256E0,-3.106016396E0,8.689494686E0
2.307801667E0,4.737570242E0,-5.501214852E0,-3.036854360E0,7.869588366E0
2.317748333E0,3.173977999E0,-5.457022766E0,-2.853437730E0,6.927866965E0
2.327694333E0,1.340749154E0,-5.271821566E0,-2.460404266E0,5.970201007E0
2.337641333E0,-6.335981485E-1,-4.884076908E0,-1.849411307E0,5.260796141E0
2.347587333E0,-2.523811473E0,-4.397970389E0,-1.055457435E0,5.179358869E0
2.357534333E0,-3.813249409E0,-3.810025839E0,-2.218516210E-1,5.395033465E0
2.367480333E0,-4.427877728E0,-3.099193280E0,6.322417407E-1,5.441583389E0
2.377426333E0,-4.587196813E0,-2.374521532E0,1.408521599E0,5.353938756E0
2.387373333E0,-4.569866543E0,-1.516145012E0,1.882338002E0,5.169678159E0
2.397319333E0,-4.435854792E0,-5.545136797E-1,1.962775809E0,4.882292702E0
2.407266333E0,-4.019452930E0,2.349475569E-1,1.740224203E0,4.386294848E0
2.417212333E0,-3.487121540E0,9.718768233E-1,1.468363320E0,3.906488453E0
2.427159333E0,-3.001126995E0,1.808288278E0,1.206557674E0,3.705732203E0
2.437105333E0,-2.549890639E0,2.677109095E0,1.062456041E0,3.846773741E0
2.447052333E0,-2.061406642E0,3.686327407E0,1.026103243E0,4.346411734E0
2.456998333E0,-1.670445431E0,4.626468467E0,9.615148263E-1,5.011896764E0
2.466945333E0,-2.354825478E0,5.227337703E0,9.804030870E-1,5.816481128E0
2.476891333E0,-4.826372199E0,5.200094941E0,1.488968323E0,7.249267733E0
2.486838333E0,-7.224119164E0,4.826832082E0,2.631879712E0,9.078160412E0
2.496784333E0,-7.995153485E0,4.953251808E0,3.704233335E0,1.010833949E1
2.506731333E0,-7.418983473E0,6.008433328E0,4.274239798E0,1.046000539E1
2.516677333E0,-7.084616877E0,7.729388178E0,4.056975390E0,1.124252139E1
2.526624333E0,-8.217277513E0,7.156559265E0,3.524660957E0,1.145265144E1
2.536570333E0,-8.806600837E0,4.753246627E0,2.812619487E0,1.039521044E1
2.546517333E0,-7.488772330E0,2.916873588E0,1.882328061E0,8.254272922E0
2.556463333E0,-5.284435179E0,2.217456549E0,2.146775406E0,6.119723307E0
2.566410333E0,-3.745425215E0,1.434365269E0,3.023865063E0,5.022884996E0
2.576356333E0,-2.665846188E0,7.800624222E-1,3.378225920E0,4.373516165E0
2.586302333E0,-1.818750701E0,1.177664316E-1,3.069733254E0,3.570011946E0
2.596249333E0,-1.533746300E0,-6.643407619E-1,2.603404064E0,3.093774246E0
2.606195333E0,-1.730631992E0,-9.458035040E-1,2.272163098E0,3.008713430E0
2.616142333E0,-2.346501675E0,-7.661969197E-1,1.815734999E0,3.064314184E0
2.626088333E0,-3.585145725E0,-3.706567544E-1,1.590138456E0,3.939441155E0
2.636035333E0,-4.723446001E0,4.237553197E-1,1.563450010E0,4.993484417E0
2.645981333E0,-5.445742902E0,1.954134793E0,1.368986966E0,5.945492735E0
2.655928333E0,-6.007561508E0,4.020973499E0,8.894129562E-1,7.283548487E0
2.665874333E0,-6.377110215E0,6.181690421E0,3.399068320E-1,8.887990089E0
2.675821333E0,-6.425056214E0,7.768297305E0,-6.367658776E-1,1.010115148E1
2.685767333E0,-5.880237218E0,8.437078443E0,-2.077769490E0,1.049183532E1
2.695714333E0,-4.955196007E0,8.228486041E0,-3.357917370E0,1.017534073E1
2.705660333E0,-3.814331728E0,7.485257569E0,-3.623415459E0,9.149171930E0
2.715607333E0,-2.523742183E0,6.535800725E0,-2.966724025E0,7.608378090E0
2.725553333E0,-1.555920989E0,5.248891125E0,-1.307494723E0,5.628613560E0
2.735500333E0,-1.041217492E0,3.707203721E0,4.155838358E-1,3.873009581E0
2.745446333E0,-6.885008723E-1,2.085303628E0,1.333137102E0,2.569003543E0
2.755393333E0,3.443977860E-1,1.193670484E0,2.010913596E0,2.363732758E0
2.765339333E0,1.343225888E0,6.982551974E-1,3.208670991E0,3.547870578E0
2.775286333E0,1.950218036E0,-1.833862245E-2,3.754191361E0,4.230560184E0
2.785232333E0,2.597339040E0,-8.679647845E-1,3.746680320E0,4.640813116E0
2.795179333E0,3.126158300E0,-1.916201566E0,2.983131897E0,4.726919724E0
2.805125333E0,3.542240319E0,-3.074545512E0,1.709224166E0,4.992168249E0
2.815071333E0,3.975691784E0,-3.831556456E0,7.443318415E-1,5.571443253E0
2.825018333E0,4.116234582E0,-4.260271969E0,2.432248753E-1,5.928951233E0
2.834964333E0,3.864617198E0,-4.966538436E0,5.648246598E-1,6.318290673E0
2.844911333E0,3.530926249E0,-5.218768024E0,8.147206235E-1,6.353483262E0
2.854857333E0,2.515890250E0,-5.236503214E0,6.050219285E-1,5.840952079E0
2.864804333E0,1.656796715E0,-5.370735404E0,6.519353092E-3,5.620481887E0
2.874750333E0,9.444688770E-1,-5.553297172E0,-5.663233012E-1,5.661435597E0
2.884697333E0,2.448974714E-2,-5.595000683E0,-9.025039950E-1,5.667375570E0
2.894643333E0,-4.530149330E-1,-5.744505216E0,-1.564428541E0,5.970929523E0
2.904590333E0,-3.349481007E-1,-5.677914201E0,-2.045789899E0,6.044514556E0
2.914536333E0,1.646014595E-1,-5.654976159E0,-2.064461812E0,6.022279599E0
2.924483333E0,4.268927895E-1,-6.191708456E0,-2.344420504E0,6.634440335E0
2.934429333E0,3.594811173E-1,-6.848633779E0,-2.632232884E0,7.345860145E0
2.944376333E0,4.095242201E-1,-7.235001417E0,-2.437055749E0,7.645403607E0
2.954322333E0,6.136395550E-1,-7.176371970E0,-2.289817597E0,7.557786236E0
2.964269333E0,7.740949000E-1,-7.093286544E0,-2.071483734E0,7.430005503E0
2.974215333E0,7.485580628E-1,-7.346978520E0,-1.866880302E0,7.617327262E0
2.984162333E0,7.238300416E-1,-7.853898203E0,-2.024238231E0,8.142799723E0
2.994108333E0,1.011009606E0,-8.216323832E0,-1.929176538E0,8.500108226E0
