"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.673695583E0,-1.577163923E0,-3.536581091E0,-1.155866480E1,1.219006087E1
1.683654583E0,-1.607992637E0,-3.821853002E0,-1.102896905E1,1.178262954E1
1.693614750E0,-1.457997668E0,-4.061963650E0,-1.081293314E1,1.164237214E1
1.703573750E0,-1.218739690E0,-4.054022839E0,-1.068959899E1,1.149730204E1
1.713533750E0,-8.897385000E-1,-3.865574387E0,-1.052713059E1,1.124965682E1
1.723492750E0,-4.833859558E-1,-3.819964936E0,-1.019579812E1,1.089862805E1
1.733452750E0,-1.628513148E-1,-3.799906355E0,-9.896049964E0,1.060177409E1
1.743411750E0,5.632688619E-2,-3.853178582E0,-9.374126911E0,1.013530529E1
1.753371750E0,2.287343055E-2,-3.843199432E0,-8.667758701E0,9.481600391E0
1.763330750E0,-1.550931560E-1,-3.732988188E0,-8.097402576E0,8.917801476E0
1.773290750E0,-2.504723530E-1,-3.582419461E0,-7.678389348E0,8.476681460E0
1.783249750E0,-2.647225291E-1,-3.554055787E0,-7.447831880E0,8.256608885E0
1.793209750E0,-3.306199186E-1,-3.400091290E0,-7.376642030E0,8.129254452E0
1.803168750E0,2.145533457E-2,-3.053120729E0,-7.292507613E0,7.905863255E0
1.813128750E0,5.507499732E-1,-2.583163927E0,-6.918043152E0,7.405091658E0
1.823087750E0,8.536404218E-1,-1.975963034E0,-5.972098730E0,6.348156829E0
1.833047750E0,7.405393374E-1,-1.407012286E0,-4.586515612E0,4.854297843E0
1.843006750E0,1.186318195E-1,-7.602880159E-1,-3.001685697E0,3.098746262E0
1.852966750E0,-9.612071165E-1,1.451770091E-1,-9.883607090E-1,1.386308903E0
1.862925750E0,-2.359538334E0,1.777231377E0,1.966356059E0,3.548595309E0
1.872885750E0,-3.854043678E0,4.697151364E0,5.601951853E0,8.264305668E0
1.882844750E0,-5.210188404E0,8.228766122E0,8.907753575E0,1.319873967E1
1.892804750E0,-5.517939059E0,1.085119732E1,1.141555654E1,1.668865081E1
1.902763750E0,-4.173680845E0,1.183594328E1,1.351090159E1,1.844054302E1
1.912723750E0,-1.390323017E0,1.182585683E1,1.593522269E1,1.989259184E1
1.922682750E0,1.131616908E0,1.053983542E1,2.004343899E1,2.267395276E1
1.932642750E0,2.004049257E0,7.561555547E0,2.592555316E1,2.708002294E1
1.942601750E0,1.950110739E0,4.140308154E0,3.077958649E1,3.111796953E1
1.952561750E0,1.541847471E0,2.022068914E0,3.215590177E1,3.225628737E1
1.962520750E0,1.819978762E0,1.226603757E0,2.961933752E1,2.970053930E1
1.972480750E0,2.288049691E0,2.028731232E0,2.467327837E1,2.486205115E1
1.982439750E0,2.642353245E0,3.253283493E0,1.892560572E1,1.938412846E1
1.992399750E0,3.574995836E0,3.946977569E0,1.399678182E1,1.497561780E1
2.002358750E0,4.480464662E0,4.013883750E0,1.087489375E1,1.242775685E1
2.012318750E0,5.048242750E0,3.409267618E0,8.641467866E0,1.057273983E1
2.022277750E0,4.975412756E0,1.928234844E0,6.254012293E0,8.221039561E0
2.032237750E0,4.514375589E0,6.668749452E-3,4.200061435E0,6.166047964E0
2.042196750E0,4.293250850E0,-1.533738699E0,2.446589634E0,5.173988606E0
2.052156750E0,4.382775230E0,-2.748941554E0,5.229732138E-1,5.199894169E0
2.062115750E0,4.073420684E0,-3.623002646E0,-1.751940415E0,5.726098101E0
2.072075750E0,3.361586206E0,-4.013176237E0,-4.148801819E0,6.679700731E0
2.082034750E0,2.524259954E0,-3.988367378E0,-6.381395640E0,7.937327823E0
2.091994750E0,1.449796363E0,-3.692699702E0,-8.524373864E0,9.402281125E0
2.101953750E0,4.563719657E-1,-3.441099275E0,-1.027214054E1,1.084279995E1
2.111913750E0,-3.027520157E-1,-3.436642528E0,-1.174043252E1,1.223682665E1
2.121872750E0,-9.442209551E-1,-3.694583383E0,-1.267998301E1,1.324097688E1
2.131832750E0,-1.438701710E0,-4.054462257E0,-1.283089848E1,1.353294065E1
2.141791750E0,-1.951753515E0,-4.435450749E0,-1.257147623E1,1.347310579E1
2.151751750E0,-2.181534472E0,-4.838006111E0,-1.242065549E1,1.350696408E1
2.161710750E0,-2.162236906E0,-5.106847054E0,-1.247931710E1,1.365607961E1
2.171670750E0,-2.091877068E0,-5.106602640E0,-1.270747545E1,1.385399843E1
2.181629750E0,-1.977509476E0,-5.041194516E0,-1.288582488E1,1.397743427E1
2.191588750E0,-1.773893640E0,-5.128544902E0,-1.283010443E1,1.393055100E1
2.201548750E0,-1.619294135E0,-5.173943269E0,-1.260868089E1,1.372481826E1
2.211507750E0,-1.521509540E0,-5.240299226E0,-1.232156273E1,1.347577958E1
2.221467750E0,-1.523532969E0,-5.429960682E0,-1.186236685E1,1.313473916E1
2.231426750E0,-1.649985732E0,-5.661311617E0,-1.120710798E1,1.266381346E1
2.241386750E0,-1.761197873E0,-5.975241609E0,-1.026243299E1,1.200511812E1
2.251345750E0,-1.876576155E0,-6.191027840E0,-9.391535241E0,1.140400359E1
2.261305750E0,-1.858069864E0,-6.166343234E0,-8.916132635E0,1.099880146E1
2.271264750E0,-1.582170017E0,-5.869072545E0,-8.699096854E0,1.061242482E1
2.281224750E0,-1.161156018E0,-5.199602605E0,-8.587764698E0,1.010612948E1
