"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.822609166E-1,-1.571671926E0,1.196343246E0,7.566852540E-1,2.115174314E0
8.921819166E-1,-8.341956523E-1,-2.395021870E0,3.240938266E0,4.115299866E0
9.021029166E-1,1.688630565E0,-6.644320954E0,5.685554173E0,8.906402213E0
9.120239166E-1,3.710890683E0,-5.656772423E0,5.745171214E0,8.875628214E0
9.219449166E-1,5.067992306E0,-5.128461871E0,3.234719752E0,7.902472971E0
9.318659166E-1,5.236746458E0,-4.901943076E0,4.539465407E-1,7.187393606E0
9.417869167E-1,4.659381275E0,-4.746884272E0,-1.360850565E0,6.789304708E0
9.517079167E-1,3.485267973E0,-4.221709582E0,-2.227960487E0,5.910476509E0
9.616289167E-1,2.616788049E0,-4.114139525E0,-2.840701910E0,5.642987778E0
9.715499167E-1,1.908582644E0,-3.868691538E0,-3.009242054E0,5.259752814E0
9.814709167E-1,1.741435600E0,-3.113862775E0,-2.621788295E0,4.427472551E0
9.913919166E-1,1.694157937E0,-2.478076306E0,-1.282229196E0,3.264221960E0
1.001312917E0,1.365547341E0,-1.702283521E0,-4.395518652E-1,2.226138937E0
1.011233917E0,1.768064112E0,-1.210768912E0,7.623219699E-2,2.144253579E0
1.021153917E0,1.848649853E0,-5.855126935E-1,1.465657813E0,2.430737382E0
1.031074917E0,1.562500276E0,8.947233975E-2,2.284563581E0,2.769231512E0
1.040995917E0,1.064809545E0,1.525195332E0,2.189499257E0,2.872968354E0
1.050916917E0,1.117959566E0,1.555654063E0,2.310284021E0,3.001217322E0
1.060837917E0,-1.272596201E0,4.412356294E0,1.906412158E0,4.972202376E0
1.070758917E0,-4.232693576E0,6.507951606E0,-2.172097358E0,8.061459914E0
1.080679792E0,-5.363640393E0,5.411144342E0,-2.604367101E0,8.051822735E0
1.090600792E0,-5.237634650E0,4.198148226E0,1.280037367E-1,6.713691251E0
1.100521792E0,-4.984929684E0,3.172785752E0,1.813227421E-1,5.911765499E0
1.110442792E0,-4.863126335E0,2.880347201E0,-5.860921526E-1,5.682420414E0
1.120363792E0,-4.827408033E0,2.452440358E0,-8.285796940E-1,5.477670704E0
1.130284792E0,-4.387618186E0,1.804011040E0,-1.121617000E0,4.874799880E0
1.140205792E0,-3.112322326E0,1.579055205E0,-1.092199950E0,3.656892989E0
1.150125792E0,-2.475990604E0,1.662623026E0,-1.903198528E0,3.537938586E0
1.160046792E0,-1.847581567E0,1.369840075E0,-2.652522138E0,3.510825141E0
1.169967792E0,-1.035094580E0,1.001028702E0,-2.032767565E0,2.491108834E0
1.179888792E0,-8.506462088E-1,1.829061096E0,-1.832465638E0,2.725251141E0
1.189809792E0,-9.788589835E-1,1.266281793E0,-1.950979636E0,2.523480934E0
1.199730792E0,-1.329277940E0,6.912040401E-1,-1.580047477E0,2.177451009E0
1.209651792E0,-1.362731907E0,8.108649695E-1,-1.303173923E0,2.052511272E0
1.219572792E0,-1.579177119E0,3.701556480E-1,-2.289203054E0,2.805577695E0
1.229493792E0,-2.428975190E0,7.698900211E-1,-2.645302873E0,3.672911435E0
1.239414792E0,-2.673846349E0,1.497102969E0,-1.485152430E0,3.405355978E0
1.249335792E0,-2.341055870E0,2.250768136E0,-4.527645260E-2,3.247853098E0
1.259256792E0,-7.503734770E-1,2.232170482E0,2.802693254E-1,2.371538807E0
1.269177792E0,-1.640851504E-1,8.532783329E-1,2.049117988E0,2.225734121E0
1.279097792E0,-1.282879114E-1,-2.436908984E-1,3.421430996E-1,4.392094521E-1
1.289018792E0,4.819327766E-1,-2.401556718E-1,-3.439343941E-1,6.389247337E-1
1.298939792E0,-1.777451232E-1,3.350086194E-1,-7.522134496E-1,8.424067769E-1
1.308860792E0,1.547921705E-1,2.231981617E-1,-1.089550284E0,1.122897082E0
1.318781792E0,1.078366607E0,-5.453282887E-1,-9.333340243E-2,1.212010151E0
1.328702792E0,2.828760433E0,-1.408521745E0,5.933117098E-1,3.215250827E0
1.338623792E0,3.912700899E0,-2.102769846E0,1.352526762E-1,4.444002997E0
1.348544792E0,4.919584125E0,-3.037177711E0,-4.814231917E-2,5.781788140E0
1.358465792E0,6.132561530E0,-3.177010950E0,1.204020786E0,7.010804202E0
1.368386792E0,6.604290916E0,-2.808340495E0,1.207099711E0,7.277398199E0
1.378307792E0,5.243726864E0,-2.826488498E0,8.272131997E-1,6.014149177E0
1.388228792E0,4.547007145E0,-2.455087393E0,6.808497906E-3,5.167472733E0
1.398149792E0,4.712412012E0,-8.747399533E-1,-6.695219797E-1,4.839447969E0
1.408069792E0,4.705040135E0,-1.082106194E0,-5.085920234E-1,4.854587761E0
1.417990792E0,4.211883336E0,-3.080120248E-1,-3.220055813E-1,4.235389030E0
1.427911792E0,4.011753317E0,2.228480889E0,-2.091563657E0,5.043305491E0
1.437832792E0,4.551413607E0,1.015911620E0,-2.154089688E0,5.136880826E0
1.447753792E0,3.743758467E0,-2.407585782E0,-4.995071679E-1,4.479029378E0
1.457674792E0,2.519159428E0,-1.477905391E0,6.640846539E-1,2.995225700E0
1.467595792E0,2.087464759E-1,2.256740482E0,9.034304498E-2,2.268174279E0
1.477516792E0,-2.773837537E0,5.636677882E0,-1.024665705E-1,6.283057506E0
1.487437792E0,-3.425393362E0,4.751581340E0,2.057760319E0,6.208479882E0
1.497358792E0,-3.634269061E0,5.607236567E0,3.884996499E0,7.729308592E0
1.507279792E0,-3.490338386E0,7.253262856E0,3.302933078E0,8.700669573E0
1.517199792E0,-3.212688321E0,7.900115181E0,9.734853192E-1,8.583755576E0
1.527120792E0,-2.525521783E0,8.010022954E0,-1.894253019E-1,8.400869595E0
1.537041792E0,-1.559547432E0,6.348070019E0,6.979294344E-1,6.573985599E0
1.546962792E0,-1.986707293E0,6.159225419E0,1.827040883E0,6.724666684E0
1.556883792E0,-1.902418948E0,4.526747128E0,2.117544590E0,5.347394927E0
1.566804792E0,-1.313203652E0,2.924139338E0,3.223705645E0,4.546138227E0
1.576725792E0,-9.965509770E-1,1.918782527E0,2.824367713E0,3.556949988E0
1.586646792E0,-1.064893380E0,1.937501219E0,-5.135375253E-1,2.269720175E0
1.596567792E0,-1.570338907E0,1.375934043E0,-1.764974443E0,2.733915426E0
1.606488792E0,-2.201622874E0,-5.095053220E-1,1.588291467E0,2.762138435E0
1.616409792E0,-2.045910936E0,-1.702175932E0,4.629058199E0,5.339600572E0
1.626330792E0,-1.813810681E0,-2.955831832E0,2.158368680E0,4.084777395E0
1.636250792E0,-1.682683654E0,-5.076656710E0,-3.887457592E0,6.611822302E0
1.646171792E0,-1.273095407E0,-5.418124164E0,-4.771173021E0,7.330820784E0
1.656092792E0,-1.012093169E0,-5.366457582E0,-3.046337959E0,6.253269106E0
1.666013792E0,-1.359713867E0,-6.385017990E0,-3.633951703E-1,6.538297376E0
1.675934792E0,-2.388721641E0,-1.439914510E1,2.888932083E0,1.487908933E1
1.685855792E0,-1.863559669E0,-2.268641788E1,5.420244364E0,2.339926195E1
1.695776792E0,-9.910088398E-1,-1.043277291E1,3.239923920E-1,1.048474225E1
1.705697792E0,5.389628635E-1,1.601969274E0,-4.469882956E0,4.778769733E0
1.715618792E0,-5.776800558E-1,1.994373577E0,-3.195991012E0,3.811246353E0
1.725539792E0,-1.100164004E0,-1.114286345E-1,-1.633574644E0,1.972648801E0
1.735460792E0,-1.238627532E0,-3.965757072E-2,-6.851493213E-1,1.416051016E0
1.745381792E0,-1.119455211E0,5.466614538E-1,4.223502338E-2,1.246516150E0
1.755301792E0,-8.854377267E-1,6.456974995E-1,3.561293471E-1,1.152281797E0
1.765222792E0,-4.801374621E-1,6.254035681E-1,1.951683275E-1,8.122513660E-1
1.775143792E0,-6.679522946E-2,2.522553152E-1,-1.953092819E-1,3.259448762E-1
1.785064792E0,-9.348674566E-2,-6.056674612E-1,-2.915328534E-1,6.786488413E-1
1.794985792E0,-3.263750593E-1,-1.128463504E0,-1.511803820E-1,1.184401143E0
1.804906792E0,-3.824510269E-1,-8.638015670E-1,-1.429562731E-1,9.554362517E-1
1.814827792E0,-2.927651907E-1,-4.026813698E-1,-1.741903085E-1,5.274523732E-1
1.824748792E0,3.339705925E-1,7.067430156E-1,4.295282757E-1,8.919173653E-1
1.834669792E0,1.034923257E0,9.205160505E-1,1.331125660E0,1.921018342E0
1.844590792E0,3.395339258E-2,-2.782713318E-1,-3.684891915E-1,4.630032951E-1
1.854511792E0,1.032083995E-1,-7.973970777E-1,-8.452387769E-2,8.084790406E-1
1.864431792E0,3.642824853E-1,-1.118706840E0,6.017650294E-1,1.321486994E0
1.874352792E0,9.426793367E-2,-1.296356946E0,3.150520724E-1,1.337417505E0
1.884273792E0,-1.866450971E-1,-1.203312542E0,1.193475004E-1,1.223536388E0
1.894194792E0,-2.989481096E-1,-8.260940427E-1,4.522817653E-2,8.796856981E-1
1.904115792E0,-1.753411136E-1,-6.774964124E-1,-2.598549414E-1,7.465055160E-1
1.914036792E0,1.535428398E-1,-7.949622971E-1,-4.507899213E-1,9.266887345E-1
1.923957792E0,5.836796645E-1,-2.265689061E0,-1.767145332E-1,2.346328387E0
1.933878792E0,2.918743674E-1,-1.186115296E0,-4.155729454E-2,1.222205855E0
1.943799792E0,-8.677611552E-2,1.095584026E0,-3.321060250E-1,1.148097933E0
1.953720792E0,8.069258465E-1,2.669949179E0,-5.644605976E-2,2.789792842E0
1.963641792E0,7.797571244E-1,1.652510267E0,1.115964496E-1,1.830646094E0
1.973561792E0,-1.173390001E-2,1.108753710E0,-4.116784805E-1,1.182772863E0
1.983482792E0,1.112486865E-1,4.255129927E-1,-3.713561179E-1,5.756239602E-1
1.993403792E0,-6.660073645E-2,-2.020838660E-1,-4.334254450E-1,4.828365804E-1
2.003324792E0,-2.856022784E-1,-3.491506952E-1,-2.746308553E-1,5.281069741E-1
2.013245792E0,-2.840132976E-1,-4.167035776E-1,-1.411768923E-1,5.236757964E-1
2.023166792E0,-3.831393173E-1,-9.882653993E-1,-4.894394320E-1,1.167482417E0
2.033087792E0,-2.508106144E-1,-1.828510873E0,-1.121452693E0,2.159632867E0
2.043008792E0,-1.020570827E-1,-2.524161136E-1,4.651114700E-1,5.389417613E-1
2.052929792E0,-5.544441710E-1,7.834520531E-1,3.875674868E-1,1.035091308E0
2.062850792E0,-4.186011453E-1,-1.627093005E-1,-9.307532094E-2,4.586548274E-1
2.072771792E0,-5.292358741E-1,4.380850911E-1,-2.087725325E-1,7.180495302E-1
2.082688250E0,3.388896357E-1,5.799398292E0,-8.141417491E-1,5.866062864E0
2.092609250E0,6.640177032E-1,1.119569655E1,-1.349092399E0,1.129622022E1
2.102530250E0,2.167840439E0,2.022422086E0,1.511629207E0,3.327874115E0
2.112451250E0,1.121644628E0,-3.963283700E-1,1.674471824E0,2.054025009E0
2.122372250E0,-5.426485097E-1,-1.058426140E0,2.122796559E0,2.433310200E0
2.132293250E0,-1.412024958E0,-2.763039776E0,2.008908001E0,3.696473271E0
2.142214250E0,-1.762993845E0,-4.446012282E0,9.973981655E-1,4.885690904E0
2.152135250E0,-1.848047298E0,-3.942727228E0,-7.849360764E-1,4.424534038E0
2.162056250E0,-1.236481750E0,-2.637994146E0,-9.894974077E-1,3.076849907E0
2.171977250E0,-5.734995890E-1,-1.563530263E0,2.214446000E-1,1.680049515E0
2.181898250E0,-6.322002254E-1,-8.749241406E-1,6.911549234E-1,1.281742761E0
2.191818250E0,-7.018405639E-1,-1.418768406E-1,5.390629971E-1,8.962690053E-1
2.201739250E0,-8.293953806E-2,-1.981650621E-1,2.608817124E-1,3.379461890E-1
2.211660250E0,6.624668755E-1,-4.454022968E-1,-1.304887851E-1,8.088713681E-1
2.221581250E0,7.334621599E-1,-2.982150149E-1,-1.165841246E-1,8.003066870E-1
2.231502250E0,4.942696707E-1,-5.417597330E-1,9.357999047E-2,7.392992156E-1
2.241423250E0,3.717118844E-2,-5.190830612E-1,2.764376450E-1,5.892764150E-1
2.251344250E0,-1.019920617E0,-2.919590789E-1,3.862389994E-1,1.129007853E0
2.261265250E0,-1.649717198E0,-4.759838194E-1,3.501698649E-1,1.752354520E0
2.271186250E0,-1.791867835E0,-1.336963520E0,5.491278094E-1,2.302130131E0
2.281107250E0,-1.580112089E0,-1.981438951E0,4.892996836E-1,2.581137097E0
2.291028250E0,-8.067198783E-1,-1.720553731E0,-4.808352542E-1,1.960179748E0
2.300948250E0,1.025549731E-1,-3.553949368E-1,-1.881391922E0,1.917409359E0
2.310869250E0,2.908801214E-1,3.809641092E0,-2.081958436E0,4.351152425E0
2.320790250E0,-3.803362352E-1,7.485376267E0,-2.502021824E0,7.901621778E0
2.330711250E0,-5.723909569E-1,7.838754500E0,-2.900442912E0,8.377724786E0
2.340632250E0,-7.234730691E-2,7.398793622E0,-2.383229206E0,7.773491020E0
2.350553250E0,-5.833364329E-1,8.255369200E0,-2.129357135E0,8.545499624E0
2.360474250E0,-1.336670136E0,7.858974171E0,-1.711232100E0,8.153433472E0
2.370395250E0,-1.943128579E0,8.473977882E0,5.819382906E-2,8.694103538E0
2.380316250E0,-2.250239840E0,9.991422729E0,-3.314757317E-1,1.024704756E1
2.390237250E0,-1.773770702E0,1.102866499E1,-1.669460468E-1,1.117164200E1
2.400157250E0,-1.004038410E0,1.120660512E1,2.852043754E0,1.160733583E1
2.410078250E0,1.509229071E0,6.186809658E0,4.053086992E0,7.548635658E0
2.419999250E0,6.020071042E0,8.399115980E-1,2.586498302E0,6.605806560E0
2.429920250E0,7.922716423E0,-2.981464856E0,-5.478732893E-1,8.482849365E0
2.439841250E0,6.621019800E0,-7.636702209E0,-3.834397618E0,1.081016785E1
2.449762250E0,4.292602394E0,-1.123677909E1,-2.698140945E0,1.232767635E1
2.459683250E0,2.029205295E0,-1.317242148E1,-4.186150324E-1,1.333437664E1
2.469604250E0,-6.562591790E-1,-1.219066579E1,9.092627916E-1,1.224213083E1
2.479525250E0,-3.371668852E0,-8.834648176E0,1.696577223E0,9.607160534E0
2.489446250E0,-4.890299515E0,-8.694346576E0,2.353871505E0,1.024926352E1
2.499367250E0,-4.254505445E0,-1.100173856E1,3.443015408E0,1.228793811E1
2.509287250E0,-1.485294810E0,-1.363265349E1,5.674367280E0,1.484094962E1
2.519208250E0,1.342084658E0,-1.762785597E1,7.808192273E0,1.932641622E1
2.529129250E0,2.824972315E0,-2.374181458E1,7.214842556E0,2.497415026E1
2.539050250E0,4.275214528E0,-2.924720201E1,4.220000440E0,2.985774084E1
2.548971250E0,6.291007626E0,-2.756656955E1,2.073722925E0,2.835124090E1
2.558892250E0,5.330241097E0,-2.135651078E1,-5.723764850E-1,2.201907441E1
2.568813250E0,3.035771748E0,-1.690165517E1,-1.641547322E0,1.725040681E1
2.578734250E0,4.257557984E-1,-1.277681875E1,-1.256418271E0,1.284550319E1
2.588655250E0,-1.714791738E0,-8.064515496E0,3.795304158E-1,8.253542526E0
2.598576250E0,-2.418528116E0,-3.893911164E0,2.643755992E0,5.291622449E0
2.608496250E0,-2.398103060E0,-5.597136086E-1,3.253824068E0,4.080630916E0
2.618417250E0,-1.567180241E0,2.582297662E0,2.158642330E0,3.712687953E0
2.628338250E0,8.134003222E-2,5.259350039E0,1.387343715E0,5.439862280E0
2.638259250E0,1.633044301E0,6.930035207E0,4.377430290E-1,7.133291009E0
2.648180250E0,2.781193919E0,9.313164425E0,6.736863667E-1,9.742890974E0
