"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.786240833E-1,2.036519138E0,6.335259354E-1,5.234009961E0,5.651869211E0
9.885680833E-1,2.769912886E0,-8.320365679E-1,4.980964102E0,5.759748747E0
9.985120833E-1,1.820063693E0,-2.035621006E0,3.994940525E0,4.839001398E0
1.008455083E0,3.224027534E-1,-2.496534796E0,3.628817702E0,4.416440585E0
1.018399083E0,-1.724915023E0,-2.227714319E0,3.805267959E0,4.734776359E0
1.028342083E0,-3.470903118E0,-1.420753536E0,4.213565580E0,5.640908079E0
1.038286083E0,-4.369690038E0,-5.883374834E-1,5.043419382E0,6.698985825E0
1.048229083E0,-4.591514104E0,-5.566549301E-3,5.905700088E0,7.480596653E0
1.058173083E0,-4.384256622E0,5.362551641E-1,7.034490452E0,8.306222465E0
1.068116083E0,-4.158008845E0,1.043119884E0,7.092903551E0,8.287726916E0
1.078060083E0,-4.143675273E0,1.864727942E0,6.657632141E0,8.060478943E0
1.088003083E0,-4.602560956E0,2.777359022E0,5.841100634E0,7.938245846E0
1.097947083E0,-5.191062747E0,3.525388643E0,4.435829941E0,7.684535431E0
1.107890083E0,-5.741758195E0,4.166060461E0,2.600424616E0,7.555531425E0
1.117834083E0,-5.840232323E0,4.681857972E0,4.699277119E-1,7.499929313E0
1.127777083E0,-4.898932929E0,4.786460567E0,-1.196954280E0,6.952873373E0
1.137721083E0,-3.686556618E0,4.147642901E0,-2.099122937E0,5.932955287E0
1.147664083E0,-2.427958359E0,2.404996051E0,-2.191560400E0,4.059793687E0
1.157608083E0,-3.477076024E-2,-1.430396179E0,-1.390770768E0,1.995366022E0
1.167551083E0,3.705799804E0,-7.948594446E0,-6.327584884E-1,8.792808946E0
1.177495083E0,7.588219435E0,-1.487047279E1,1.193578098E0,1.673728364E1
1.187438083E0,9.614478464E0,-1.822144893E1,3.148389122E0,2.084158706E1
1.197382083E0,7.874189796E0,-1.549422919E1,2.930885271E0,1.762566571E1
1.207325083E0,4.128675995E0,-1.093914412E1,2.485427133E0,1.195358472E1
1.217269083E0,2.319881641E0,-8.189467571E0,2.430272394E0,8.851861603E0
1.227212083E0,5.896762034E-1,-6.221422251E0,1.163433070E0,6.356680688E0
1.237156083E0,3.180894086E-1,-3.349747640E0,-1.196737933E0,3.571298336E0
1.247099083E0,-3.187744099E-1,-1.852252908E0,-3.963952914E0,4.386955739E0
1.257043083E0,-1.265844128E0,-1.750640579E0,-5.659006644E0,6.057347604E0
1.266986083E0,-5.329714263E0,-1.542001399E0,-6.698111245E0,8.697604078E0
1.276930083E0,-5.632235168E0,-6.486421573E-1,-7.432285888E0,9.347817026E0
1.286873083E0,-4.000477546E0,6.271992481E-1,-7.419203913E0,8.452324307E0
1.296817083E0,-4.029000264E0,1.308378822E0,-7.708569167E0,8.795836337E0
