"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.436050417E-1,-1.804617688E0,-8.643669927E-1,2.093020198E0,2.895601639E0
9.535270417E-1,-1.390157395E0,3.060115753E0,-2.112103464E-1,3.367707799E0
9.634490417E-1,-1.906706858E0,4.117816254E0,-4.133632972E0,6.138311111E0
9.733700417E-1,-3.058760369E0,5.440044791E0,-9.050463059E0,1.099367927E1
9.832920417E-1,-4.609088496E0,6.441883916E0,-1.386303261E1,1.596637837E1
9.932140417E-1,-5.183467214E0,5.553027030E0,-1.151890023E1,1.379817032E1
1.003136042E0,-4.858622809E0,3.209051937E0,-5.872010770E0,8.269506662E0
1.013057042E0,-3.835615301E0,2.054974120E0,-1.845237418E0,4.726496007E0
1.022979042E0,-3.042916461E0,1.442508101E0,-2.166003098E-1,3.374475649E0
1.032901042E0,-2.345632194E0,5.813985926E-1,3.743416697E-1,2.445433785E0
1.042822042E0,-1.200315260E0,-5.084095538E-2,8.260243877E-1,1.457963585E0
1.052744042E0,-3.739811888E-1,-5.167815971E-1,1.304987144E0,1.452555195E0
1.062666042E0,4.358806908E-2,-8.561510700E-1,1.552980862E0,1.773878275E0
1.072588042E0,3.553858736E-1,-8.913670957E-1,1.644588459E0,1.904076054E0
1.082509042E0,5.056224784E-1,-1.033055071E0,1.659422845E0,2.019044588E0
1.092431042E0,6.312218401E-1,-1.267395687E0,1.691511780E0,2.205888696E0
1.102353042E0,1.033669614E0,-1.183974631E0,1.687846161E0,2.306315993E0
1.112275042E0,1.563907116E0,-8.686968559E-1,1.578530710E0,2.385832956E0
1.122196042E0,1.938569213E0,-5.498832697E-1,1.519175039E0,2.523552061E0
1.132118042E0,2.113046035E0,-3.290163928E-1,1.413758512E0,2.563577278E0
1.142040042E0,2.108022692E0,-1.954314888E-1,1.203977371E0,2.435470108E0
1.151961042E0,1.928162631E0,-1.823384035E-1,1.064951560E0,2.210244387E0
1.161883042E0,1.677814970E0,-2.045028591E-1,9.197939924E-1,1.924293502E0
1.171805042E0,1.353771049E0,-1.074098432E-1,7.997839842E-1,1.576035326E0
1.181727042E0,1.042334310E0,9.478921294E-2,7.104139707E-1,1.264963959E0
1.191648042E0,7.602380222E-1,2.775141174E-1,6.339667424E-1,1.028051441E0
1.201570042E0,3.295672005E-1,3.274475849E-1,6.085928231E-1,7.656511509E-1
1.211492042E0,-1.333723578E-1,4.040969807E-1,6.388824966E-1,7.676284258E-1
1.221414042E0,-5.285415173E-1,3.044078010E-1,6.756690113E-1,9.102465917E-1
1.231335042E0,-8.997753918E-1,-7.733176589E-2,7.921532947E-1,1.201283813E0
1.241257042E0,-1.269633709E0,-5.436711878E-1,9.012266707E-1,1.649168769E0
1.251179042E0,-1.564820743E0,-8.546951133E-1,6.837225276E-1,1.909618860E0
1.261100042E0,-1.615799401E0,-8.775863779E-1,1.880153190E-1,1.848327707E0
1.271022042E0,-1.409605234E0,-8.277686852E-1,-4.331132036E-1,1.691086917E0
1.280944042E0,-9.823930407E-1,-6.981575489E-1,-1.188417930E0,1.692588912E0
1.290866042E0,-5.016378933E-1,-5.473508406E-1,-2.123019923E0,2.249099178E0
1.300787042E0,-1.677905309E-1,-4.352977234E-1,-3.191544789E0,3.225460573E0
1.310709042E0,4.060569674E-2,-4.111241645E-1,-3.982265516E0,4.003637164E0
1.320631042E0,1.434061798E-1,-3.410593182E-1,-4.013975551E0,4.030990761E0
1.330552042E0,8.442268431E-2,-2.138642514E-1,-3.231947880E0,3.240116079E0
1.340474042E0,-2.839904934E-2,-1.117636800E-1,-1.996708809E0,2.000035923E0
1.350396042E0,-1.731193909E-1,1.634062886E-2,-8.632092440E-1,8.805495662E-1
1.360318042E0,-3.052345973E-1,1.630624723E-1,-9.940792859E-2,3.600548091E-1
1.370239042E0,-3.967093161E-1,2.601443785E-1,4.224981683E-1,6.352622147E-1
1.380161042E0,-4.982269201E-1,3.312921292E-1,7.785936016E-1,9.819330604E-1
1.390083042E0,-5.592671737E-1,4.190436333E-1,9.426243728E-1,1.173421513E0
1.400004042E0,-5.464793131E-1,4.738788217E-1,8.739119875E-1,1.134426260E0
1.409926042E0,-4.116664937E-1,5.367597789E-1,4.620042231E-1,8.191631488E-1
1.419848042E0,-1.290606210E-1,5.423795378E-1,-7.125580716E-1,9.047492539E-1
1.429770042E0,4.219947231E-1,3.984333676E-1,-3.204629104E0,3.256758570E0
1.439691042E0,9.182669190E-1,2.756377459E-3,-6.450931313E0,6.515960139E0
1.449613042E0,7.849694055E-1,-3.672396415E-1,-7.788106502E0,7.836175394E0
1.459535042E0,2.571386173E-1,-7.624535322E-1,-6.870948508E0,6.917903516E0
1.469456042E0,-9.715762764E-2,-9.138595802E-1,-4.599548471E0,4.690461073E0
1.479378042E0,-8.355700403E-2,-6.126244783E-1,-9.091072556E-1,1.099439187E0
1.489300042E0,3.772418886E-2,-6.975728273E-3,3.249457075E0,3.249683532E0
1.499222042E0,1.856137213E-1,6.760264224E-1,7.834244542E0,7.865548406E0
1.509143042E0,2.501985571E-1,1.644455143E0,1.147115304E1,1.159112523E1
1.519065042E0,-1.243506888E-1,2.626600846E0,1.145085384E1,1.174889564E1
1.528987042E0,-2.086526281E-1,4.419362428E0,8.320669150E0,9.423790919E0
1.538908042E0,-6.808059365E-2,6.129137986E0,5.442421099E0,8.197006456E0
1.548830042E0,1.129194991E0,6.992742501E0,4.045606941E0,8.157233878E0
1.558752042E0,2.153193895E0,7.399558437E0,1.886618456E0,7.934042993E0
1.568674042E0,1.775128426E0,6.751829031E0,2.718927504E0,7.492051986E0
1.578595042E0,1.954742027E0,5.009896125E0,6.403515072E0,8.362121791E0
1.588517042E0,2.464036849E0,4.225810819E0,7.289170607E0,8.778437379E0
1.598439042E0,-1.264143466E0,3.850841158E0,6.593125073E0,7.739272224E0
1.608360042E0,-8.322610425E0,1.325781305E0,-1.492521968E0,8.558689280E0
1.618282042E0,-1.676059226E1,-6.064660154E0,-3.294570858E1,3.745820697E1
1.628204042E0,-1.790063442E1,-1.472653188E1,-1.289832857E1,2.652678521E1
1.638126042E0,-1.383814219E1,-1.690108799E1,1.204468420E1,2.494424527E1
1.648047042E0,-1.172694299E1,-1.775891546E1,8.972316191E0,2.309551316E1
1.657969042E0,-8.736401505E0,-1.827087778E1,6.235446213E0,2.119033920E1
1.667891042E0,-4.699981416E0,-1.827235713E1,3.645418824E0,1.921608541E1
1.677812042E0,-1.602416001E0,-1.778103197E1,2.536995482E0,1.803244800E1
1.687734042E0,-8.796083450E-2,-1.711222042E1,2.270784764E0,1.726245314E1
1.697656042E0,3.645715570E-1,-1.650438715E1,1.866363262E0,1.661357937E1
1.707578042E0,1.327224398E-1,-1.580526715E1,1.050127260E0,1.584067083E1
1.717499042E0,-1.564510256E-2,-1.462550018E1,-6.528158998E-1,1.464007066E1
1.727421042E0,3.846017790E-1,-1.171456678E1,-4.053809123E0,1.240211118E1
1.737343042E0,1.203762193E0,-8.506514713E0,-8.031290447E0,1.176058937E1
1.747264042E0,1.558742563E0,-5.193310416E0,-9.363411888E0,1.082005701E1
1.757186042E0,1.789725122E0,-2.222388090E0,-8.136447358E0,8.622290905E0
1.767108042E0,1.797239672E0,5.744304657E-3,-5.867349955E0,6.136440249E0
1.777030042E0,1.299301604E0,2.129452445E0,-4.217004912E0,4.899579860E0
1.786951042E0,9.144305608E-1,4.262112672E0,-3.341568555E0,5.492528388E0
1.796873042E0,8.330028203E-1,6.296381217E0,-2.962994671E0,7.008398358E0
1.806795042E0,9.833084223E-1,8.051441122E0,-2.992140702E0,8.645548309E0
1.816716042E0,1.295318188E0,9.263767732E0,-2.970826432E0,9.814328886E0
1.826638042E0,1.487402439E0,1.011330560E1,-2.999895864E0,1.065320099E1
1.836560125E0,1.548442400E0,1.082721672E1,-3.190966499E0,1.139335609E1
1.846482125E0,1.561016252E0,1.121618754E1,-3.403847834E0,1.182479660E1
1.856403125E0,1.426815052E0,1.128665116E1,-2.969620151E0,1.175767577E1
1.866325125E0,1.031731554E0,1.105952192E1,-2.038874397E0,1.129311754E1
1.876247125E0,5.896633396E-1,1.072333859E1,-1.185572675E0,1.080478024E1
1.886168125E0,3.205388072E-1,1.027796202E1,-4.855785155E-1,1.029441766E1
1.896090125E0,1.438795120E-1,1.005563217E1,-2.961416288E-1,1.006102080E1
1.906012125E0,7.147025380E-1,1.010237599E1,-5.524332404E-1,1.014268124E1
1.915934125E0,2.452249447E0,1.040702878E1,-9.378792842E-1,1.073309802E1
1.925855125E0,3.497560282E0,1.058050047E1,-9.280676564E-1,1.118218349E1
1.935777125E0,3.646005008E0,1.041200593E1,-1.917255235E-1,1.103358413E1
1.945699125E0,3.664933029E0,1.001916192E1,9.919719493E-1,1.071444576E1
1.955620125E0,3.554627645E0,9.679478452E0,2.049039635E0,1.051314626E1
1.965542125E0,3.512425074E0,9.598069423E0,2.490867090E0,1.051971888E1
1.975464125E0,3.750806408E0,9.446321898E0,2.810498117E0,1.054516220E1
1.985385125E0,3.913858648E0,9.254681743E0,3.075628417E0,1.050842109E1
1.995307125E0,3.930033800E0,9.119949616E0,3.259501422E0,1.045193744E1
2.005229125E0,4.082663378E0,9.002321763E0,3.571320861E0,1.051019838E1
2.015151125E0,4.260902883E0,8.869473023E0,4.015639669E0,1.062770940E1
2.025072125E0,4.425839973E0,8.726893932E0,4.532880857E0,1.078395781E1
2.034994125E0,4.395018130E0,8.508169475E0,4.967590935E0,1.078805320E1
2.044916125E0,4.205534429E0,8.214256842E0,5.477403821E0,1.073137866E1
2.054837125E0,3.876465996E0,8.107333487E0,5.720041051E0,1.065245110E1
2.064759125E0,3.320601025E0,8.065662720E0,6.174617629E0,1.068677730E1
2.074681125E0,2.628131939E0,7.907468054E0,5.732839437E0,1.011437475E1
2.084603125E0,1.822751658E0,7.369991407E0,4.692814777E0,8.925340748E0
2.094524125E0,9.410581961E-1,6.593655415E0,4.437071013E0,8.003091992E0
2.104446125E0,2.990690008E-1,6.001573375E0,4.607365321E0,7.572063156E0
2.114368125E0,-1.980370080E-1,4.912631201E0,4.012629522E0,6.346208290E0
2.124289125E0,-2.413285356E0,-1.150907457E-2,4.668206477E0,5.255114688E0
2.134211125E0,-1.495462825E1,-2.545475874E1,-5.497713540E0,3.003015989E1
2.144133125E0,-2.579741026E1,-6.791765981E1,-6.969259850E1,1.006745905E2
2.154055125E0,-3.407920770E1,-6.401456852E1,1.003546630E1,7.321180208E1
2.163976125E0,-2.874883212E1,-5.528880135E1,3.206545236E1,7.008238108E1
2.173898125E0,-1.334605338E1,-3.389201962E1,1.446395564E1,3.919173571E1
2.183820125E0,-4.748134114E0,-1.583545516E1,9.603648251E0,1.911900827E1
2.193741125E0,-1.400247643E0,-6.667482945E0,6.653478863E0,9.522856886E0
2.203663125E0,-6.190201628E-1,-3.232216852E0,4.762318583E0,5.788790031E0
2.213585125E0,-1.203572159E0,-2.726469535E0,3.548192199E0,4.633777072E0
2.223507125E0,-2.355117255E0,-4.248858789E0,2.465688980E0,5.447843650E0
