"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.233879292E0,7.454970454E-1,-1.642428790E0,1.787147085E0,2.539140185E0
1.243803292E0,7.886223073E-1,-1.733718444E0,1.063617298E0,2.181510152E0
1.253726292E0,7.593852058E-1,-1.790567706E0,2.472541916E-1,1.960595123E0
1.263650292E0,6.862096408E-1,-1.747997637E0,-5.440114957E-1,1.955077471E0
1.273573292E0,6.328404956E-1,-1.663064784E0,-1.279125786E0,2.191445720E0
1.283497292E0,6.153203371E-1,-1.556858882E0,-1.794653156E0,2.454222615E0
1.293420292E0,6.848523559E-1,-1.384317196E0,-2.086022835E0,2.595543896E0
1.303344292E0,8.451537730E-1,-1.227639883E0,-2.104949103E0,2.579185009E0
1.313267292E0,1.038515055E0,-1.101568359E0,-1.771487657E0,2.330264982E0
1.323191292E0,1.127792536E0,-1.000682546E0,-1.246479612E0,1.956270172E0
1.333114292E0,1.047515089E0,-9.910539365E-1,-7.063834119E-1,1.605756299E0
1.343038292E0,9.652911043E-1,-1.102450119E0,-1.864910960E-1,1.477146611E0
1.352962292E0,8.935814363E-1,-1.325048649E0,-4.010020494E-2,1.598702515E0
1.362885292E0,8.254505566E-1,-1.524293399E0,-5.916183561E-1,1.831625308E0
1.372809292E0,7.331573738E-1,-1.551669478E0,-1.454119502E0,2.249369118E0
1.382732292E0,5.467627203E-1,-1.322486984E0,-2.184118649E0,2.611186620E0
1.392656292E0,4.025316811E-1,-9.522331023E-1,-2.953371323E0,3.129086418E0
1.402579292E0,5.402926666E-1,-6.348362964E-1,-3.785054135E0,3.875766775E0
1.412503292E0,7.931290488E-1,-4.957199264E-1,-4.026066424E0,4.133279906E0
1.422426292E0,4.286737052E-1,-2.998165673E-1,-4.066640838E0,4.100148634E0
1.432350292E0,-3.436340300E-1,1.822094724E-1,-4.293561337E0,4.311142957E0
1.442273292E0,-9.217565373E-1,4.844596508E-1,-4.105447054E0,4.235449419E0
1.452197292E0,-1.069413789E0,4.087048790E-1,-3.701236637E0,3.874253241E0
1.462120292E0,-1.093190614E0,3.336851022E-1,-3.163676375E0,3.363816236E0
1.472044292E0,-1.007978702E0,4.505990097E-1,-2.341728008E0,2.588967090E0
1.481968292E0,-8.488638313E-1,6.262303644E-1,-1.523530630E0,1.853073084E0
1.491891292E0,-7.916577432E-1,7.520010495E-1,-1.112581297E0,1.558866480E0
1.501815292E0,-7.828176302E-1,9.185847151E-1,-9.023323792E-1,1.506919057E0
1.511738292E0,-7.063771261E-1,1.185315397E0,-6.061960495E-1,1.507121391E0
1.521662292E0,-4.499002674E-1,1.385911732E0,-1.879833055E-1,1.469183209E0
1.531585292E0,-1.234917328E-1,1.446476607E0,5.239040905E-1,1.543379499E0
1.541509292E0,1.148434085E-1,1.451362540E0,1.431600121E0,2.041842584E0
1.551432292E0,3.886994712E-1,1.246709115E0,2.199457650E0,2.557925888E0
1.561356292E0,6.455678375E-1,8.763602167E-1,2.845776123E0,3.046835540E0
1.571279292E0,9.342052594E-1,4.861644065E-1,3.438339390E0,3.596007933E0
1.581203292E0,1.167092915E0,1.347210181E-1,3.820727997E0,3.997276330E0
1.591126292E0,1.201372875E0,-1.038325167E-1,3.849295739E0,4.033752058E0
1.601050292E0,1.138636929E0,8.377188921E-2,3.500547917E0,3.682030351E0
1.610974292E0,9.284401240E-1,-1.454202533E-3,2.608001438E0,2.768334279E0
1.620897292E0,7.082321553E-1,-1.446308792E-1,1.419819151E0,1.593234853E0
1.630821292E0,6.803649102E-1,2.462215734E-1,4.313701487E-1,8.423785844E-1
1.640744292E0,8.232715917E-1,8.189329576E-1,-5.848852873E-2,1.162690075E0
1.650668292E0,1.093436636E0,1.053788128E0,-2.448498166E-1,1.538188717E0
1.660591292E0,1.391239715E0,8.065169799E-1,-2.947166258E-1,1.634893107E0
1.670515292E0,1.459421173E0,4.693103921E-1,-1.215554273E-1,1.537835533E0
1.680438292E0,1.347329025E0,1.868331581E-1,2.177754539E-1,1.377544293E0
1.690362292E0,1.060317860E0,-1.005522287E-1,6.631941229E-1,1.254675719E0
1.700281292E0,7.642616375E-1,-3.081886107E-1,1.316699409E0,1.553310466E0
1.710205292E0,4.885173261E-1,-4.735621950E-1,2.089478540E0,2.197460102E0
1.720128292E0,2.448914780E-1,-6.883918217E-1,2.700356455E0,2.797459583E0
1.730052292E0,7.485313118E-2,-1.002200484E0,3.075968724E0,3.235983992E0
1.739975292E0,5.639405608E-2,-1.308920859E0,3.152215247E0,3.413636634E0
1.749899292E0,1.967753251E-1,-1.481636792E0,2.952973713E0,3.309686066E0
1.759822292E0,4.071765630E-1,-1.426155193E0,2.544472609E0,2.945174400E0
1.769746292E0,7.836030574E-1,-1.187319823E0,2.014889703E0,2.466483859E0
1.779670292E0,1.296423604E0,-9.144425476E-1,1.508062406E0,2.188874495E0
1.789593292E0,1.798382218E0,-7.010136214E-1,1.122811586E0,2.233003483E0
1.799517292E0,2.124248715E0,-6.507760987E-1,8.205023503E-1,2.368367843E0
1.809440292E0,2.093236545E0,-6.998713678E-1,6.608067048E-1,2.303936776E0
1.819364292E0,1.742509148E0,-7.842493209E-1,5.942092574E-1,2.001117131E0
1.829287292E0,1.239092824E0,-8.795367166E-1,4.760270888E-1,1.592337167E0
1.839211292E0,7.627232350E-1,-9.519161832E-1,2.311433583E-1,1.241498452E0
1.849134292E0,4.171020654E-1,-9.644441351E-1,-1.741265738E-1,1.065104073E0
1.859058292E0,1.997104812E-1,-9.410134649E-1,-6.259730870E-1,1.147707682E0
1.868981292E0,5.786740825E-2,-8.457605678E-1,-1.265342730E0,1.523073143E0
1.878905292E0,-1.897969656E-2,-6.948398387E-1,-2.137846708E0,2.248010493E0
1.888828292E0,-9.628916994E-2,-6.914060614E-1,-2.766269778E0,2.852991839E0
1.898752292E0,-1.956776565E-1,-6.338717982E-1,-3.312311427E0,3.378089725E0
1.908675292E0,-2.259103196E-1,-4.557907525E-1,-3.754296026E0,3.788603877E0
1.918599292E0,7.395602211E-2,-2.568798780E-1,-3.911469183E0,3.920592804E0
1.928522292E0,-3.491438247E-1,-2.370104545E-1,-3.924465789E0,3.947088433E0
1.938446292E0,-1.146463573E-1,-1.621500143E-1,-4.282552784E0,4.287154623E0
1.948369292E0,-2.526573113E-1,9.056401491E-2,-4.178662380E0,4.187273199E0
1.958293292E0,-2.332707216E-1,1.565296707E-1,-4.220420855E0,4.229759918E0
1.968216292E0,-4.268920586E-1,2.089373875E-1,-4.171541056E0,4.198529081E0
1.978140292E0,-4.714226988E-1,3.856174403E-1,-4.084863685E0,4.130018341E0
1.988063292E0,-5.350648172E-1,6.402476022E-1,-3.848560744E0,3.937972975E0
1.997987292E0,-5.621933397E-1,8.603055167E-1,-3.589739590E0,3.733954641E0
2.007911292E0,-5.872021003E-1,9.842565483E-1,-3.220548733E0,3.418406266E0
2.017834292E0,-5.791444910E-1,1.033851754E0,-2.845493118E0,3.082383636E0
2.027758292E0,-6.114212675E-1,1.009746608E0,-2.332651375E0,2.614323357E0
2.037681292E0,-7.235715947E-1,1.041064587E0,-1.701752594E0,2.122105845E0
2.047605292E0,-8.040316209E-1,1.175851971E0,-1.170174617E0,1.843475885E0
2.057528292E0,-7.653680769E-1,1.204531102E0,-7.071148986E-1,1.592700521E0
2.067452292E0,-6.842888305E-1,1.235320786E0,-3.531279713E-1,1.455667548E0
2.077375292E0,-6.424863549E-1,1.309725435E0,-1.849100089E-1,1.470496904E0
2.087299292E0,-6.550597689E-1,1.404052134E0,-2.040812749E-1,1.562726739E0
2.097222292E0,-6.727679153E-1,1.508125848E0,-2.500959384E-1,1.670212028E0
2.107146292E0,-7.728802872E-1,1.642802427E0,-2.138771152E-1,1.828082923E0
2.117069292E0,-9.029201706E-1,1.769697239E0,-4.153218806E-2,1.987163324E0
2.126993292E0,-1.033981855E0,1.847506138E0,1.439087480E-1,2.122052576E0
2.136916292E0,-1.019921494E0,1.845015809E0,4.539298761E-1,2.156472935E0
2.146840292E0,-8.383695410E-1,1.754214105E0,9.463642520E-1,2.162345003E0
2.156763292E0,-6.311465572E-1,1.641411375E0,1.582072953E0,2.365487710E0
2.166687292E0,-3.952950208E-1,1.609518029E0,2.357493855E0,2.881767464E0
2.176610292E0,-1.702769132E-1,1.486943432E0,2.865929722E0,3.233194731E0
2.186534292E0,-1.345268905E-2,1.247061118E0,2.942972050E0,3.196314580E0
2.196457292E0,8.661948323E-2,1.013265462E0,2.776953810E0,2.957309977E0
2.206381292E0,4.088005906E-2,9.631492692E-1,2.600464377E0,2.773399118E0
2.216304292E0,2.389318496E-3,1.224465430E0,2.694781135E0,2.959926800E0
2.226228292E0,9.293930009E-2,1.462929210E0,2.839498553E0,3.195551849E0
2.236151292E0,2.792478168E-1,1.421320131E0,2.921119836E0,3.260532373E0
2.246075292E0,3.417658080E-1,1.211304517E0,3.133097776E0,3.376442532E0
2.255998292E0,2.384145172E-1,9.617357048E-1,3.415204296E0,3.556036759E0
2.265922292E0,3.512992546E-2,6.428382111E-1,3.755011141E0,3.809801011E0
2.275845292E0,-1.484410711E-1,2.367534694E-1,4.121040993E0,4.130504306E0
2.285769292E0,-1.894658670E-1,-1.895050433E-1,4.512652999E0,4.520602456E0
2.295692292E0,-1.090824392E-1,-6.685472488E-1,4.776526147E0,4.824319272E0
2.305616292E0,-1.094249308E-1,-1.159714825E0,4.681960298E0,4.824693205E0
2.315539292E0,-2.168252814E-1,-1.520342436E0,4.350519649E0,4.613618487E0
2.325463292E0,-3.975236870E-1,-1.715369589E0,3.768235204E0,4.159340628E0
2.335386292E0,-5.892266987E-1,-1.739808320E0,3.087730399E0,3.592798367E0
2.345310292E0,-6.732057256E-1,-1.577989550E0,2.508759570E0,3.039264969E0
2.355233292E0,-5.811176339E-1,-1.345722941E0,1.949492104E0,2.439095612E0
2.365157292E0,-3.964252876E-1,-1.175289177E0,1.397183409E0,1.868309165E0
2.375080292E0,-2.129496007E-1,-1.093519082E0,1.016513298E0,1.508121613E0
2.385004292E0,1.185201377E-2,-1.123839526E0,7.207810110E-1,1.335170782E0
2.394927292E0,2.191912110E-1,-1.236889594E0,3.917336279E-1,1.315825174E0
2.404851292E0,3.828068300E-1,-1.378912030E0,4.818222642E-2,1.431873242E0
2.414774292E0,4.878869963E-1,-1.487056283E0,-2.735713398E-1,1.588776696E0
2.424698292E0,5.620520563E-1,-1.507150825E0,-6.111112189E-1,1.720715852E0
2.434621292E0,5.765857494E-1,-1.461105463E0,-1.019165595E0,1.872425916E0
2.444545292E0,5.507675149E-1,-1.437925931E0,-1.469667833E0,2.128590937E0
2.454468292E0,5.475120775E-1,-1.446710495E0,-1.899029464E0,2.449296559E0
2.464392292E0,5.010489325E-1,-1.477795463E0,-2.335595448E0,2.808902911E0
2.474315292E0,4.536940871E-1,-1.502664841E0,-2.805087104E0,3.214397861E0
2.484239292E0,3.775849740E-1,-1.462747069E0,-3.138592404E0,3.483240112E0
2.494162292E0,2.793659306E-1,-1.388628933E0,-3.303773323E0,3.594614556E0
2.504086292E0,1.349844351E-1,-1.312131272E0,-3.446747686E0,3.690525556E0
2.514009292E0,-5.659973189E-2,-1.269700660E0,-3.563244102E0,3.783127255E0
2.523933292E0,-2.091638209E-1,-1.258374310E0,-3.586806627E0,3.806893378E0
2.533856292E0,-3.501515923E-1,-1.269617629E0,-3.574226927E0,3.809151243E0
2.543780292E0,-3.823207802E-1,-1.232990670E0,-3.546259110E0,3.773908961E0
2.553703292E0,-3.528530060E-1,-1.164794594E0,-3.522022986E0,3.726378618E0
2.563627292E0,-3.506692171E-1,-1.025632323E0,-3.421742068E0,3.589318785E0
2.573550292E0,-4.184659284E-1,-8.051428843E-1,-3.206910687E0,3.332813369E0
2.583474292E0,-4.605645655E-1,-5.696854502E-1,-3.067927049E0,3.154177802E0
2.593397292E0,-4.877756068E-1,-3.448831049E-1,-2.991087618E0,3.050159756E0
2.603321292E0,-5.801766707E-1,-8.569211483E-2,-2.769424936E0,2.830841320E0
2.613244292E0,-6.099255498E-1,1.837127915E-1,-2.421697453E0,2.504072307E0
2.623168292E0,-6.540749516E-1,4.613210490E-1,-2.001125357E0,2.155257258E0
2.633091292E0,-6.808404350E-1,6.996246153E-1,-1.584389035E0,1.860996216E0
2.643015292E0,-6.353746788E-1,8.159649110E-1,-1.336409789E0,1.689819766E0
2.652938292E0,-5.744491768E-1,9.630033812E-1,-1.119548255E0,1.584536419E0
2.662862292E0,-5.128430954E-1,1.185584662E0,-7.712418973E-1,1.504471035E0
